INT_ID^CITY_ID^PATH_INDEX^ROUTE_INDEX^ROUTE_IN_INDEX^ROUTE_RATE^RELATED_TRAPH_ID^ROUTE_DESCRIPTION^RELATED_PATH_ID^WORK_STATE^PATH_TYPE^A_SITE^Z_SITE^A_SITE_NAME^Z_SITE_NAME^A_TRANSNE_ID^A_TRANSNE^A_TRANSPORT_ID^A_TRANSVIRTUALPORT_ID^RELATED_A_TRANSCTP^Z_TRANSNE_ID^Z_TRANSNE^Z_TRANSPORT_ID^Z_TRANSVIRTUALPORT_ID^RELATED_Z_TRANSCTP^AVLANID^ZVLANID^MSTP_EXTS^A_MAC^A_MP^Z_MAC^Z_MP^ZH_LABEL^REMARK^STATEFLAG^TIME_STAMP^CREATOR^CREAT_TIME^MODIFY_TIME^MODIFIER
250^^1^1^0^^68783231^个旧移动大楼(BSC96-2-ET1-30)(开远滇南酒店-8-ET1-01)开远市滇南酒店^76173330^1^1^1844^3051683^个旧市移动大楼^开远市滇南酒店^53951352^BSC31(虚拟)^56757563^^^53951288^开远滇南酒店^56794929^^^^^^^^^^^^0^2014-06-18 00:37:56^^2010-10-07 17:45:35^2010-10-07 17:45:19^
252^^1^1^0^^68783233^个旧移动大楼(BSC96-2-ET1-31)(开远滇南酒店-8-ET1-02)开远市滇南酒店^76173348^1^1^1844^3051683^个旧市移动大楼^开远市滇南酒店^53951352^BSC31(虚拟)^56758428^^^53951288^开远滇南酒店^56794932^^^^^^^^^^^^0^2014-06-18 00:37:56^^2010-10-07 17:45:39^2010-10-07 17:45:21^
254^^1^1^0^^68783219^个旧移动大楼(BSC96-2-ET1-29)(开远东方红小学-8-ET1-02)开远市东方红小学^76173350^1^1^1844^3051751^个旧市移动大楼^开远市东方红小学^53951352^BSC31(虚拟)^56758375^^^53948787^开远东方红小学^56807884^^^^^^^^^^^^0^2014-06-18 00:37:56^^2010-10-07 17:45:44^2010-10-07 17:45:25^
495^^1^1^0^^68783185^个旧移动大楼(BSC94-1-ET1-27)(金平仙人洞-1-ET1-05)金平县仙人洞^76173152^1^1^3051362^1844^金平县仙人洞^个旧市移动大楼^53962740^金平仙人洞^56977303^^^53951354^BSC29(虚拟)^56755914^^^^^^^^^^^^0^2014-06-18 00:37:56^^2010-10-07 17:40:09^2010-10-07 17:39:39^
496^^1^1^0^^68783179^个旧移动大楼(BSC94-1-ET1-28)(金平仙人洞-1-ET1-25)金平县仙人洞^76173072^1^1^3051362^1844^金平县仙人洞^个旧市移动大楼^53962740^金平仙人洞^56971516^^^53951354^BSC29(虚拟)^56755918^^^^^^^^^^^^0^2014-06-18 00:37:56^^2010-10-07 17:39:54^2010-10-07 17:39:41^
497^^1^1^0^^68783190^个旧移动大楼(BSC94-1-ET1-13)(金平县委-8-ET1-02)金平县县委^76172995^1^1^1844^3050771^个旧市移动大楼^金平县县委^53951354^BSC29(虚拟)^56757013^^^53948322^金平县委^56797444^^^^^^^^^^^^0^2014-06-18 00:37:56^^2010-10-07 17:39:45^2010-10-07 17:39:43^
498^^1^1^0^^68783191^个旧市移动大楼(BSC94(虚拟)-1-ET1-14)(金平县委-8-ET1-07)金平县县委^76185388^1^1^1844^3050771^个旧市移动大楼^金平县县委^53951354^BSC29(虚拟)^56753229^^^53948322^金平县委^56799188^^^^^^^^^^^^0^2014-06-18 00:37:56^^2012-11-22 11:21:25^2013-07-17 15:31:05^
502^^1^1^0^^68783522^个旧移动大楼八楼综合机房(个旧八楼扩展1-12-ET1-55)(个旧七楼扩展1-12-ET1-55)个旧移动大楼七楼综合机房^76173841^1^1^1844^1844^个旧市移动大楼^个旧市移动大楼^53951183^个旧八楼扩展1^56807971^^^53951052^个旧七楼扩展1^56754846^^^^^^^^^^^^0^2014-06-18 00:37:56^^2010-10-09 16:07:19^2010-10-09 16:07:01^
503^^1^1^0^^68783521^个旧移动大楼八楼综合机房(个旧八楼扩展1-15-ET1-01)(个旧七楼扩展1-15-ET1-01)个旧移动大楼七楼综合机房^76173840^1^1^1844^1844^个旧市移动大楼^个旧市移动大楼^53951183^个旧八楼扩展1^56793136^^^53951052^个旧七楼扩展1^56751253^^^^^^^^^^^^0^2014-06-18 00:37:56^^2010-10-09 16:07:16^2010-10-09 16:07:01^
504^^1^1^0^^68783488^个旧移动大楼八楼综合机房(个旧八楼扩展1-12-ET1-62)(个旧七楼扩展1-12-ET1-62)个旧移动大楼七楼综合机房^76174068^1^1^1844^1844^个旧市移动大楼^个旧市移动大楼^53951183^个旧八楼扩展1^56799847^^^53951052^个旧七楼扩展1^56755634^^^^^^^^^^^^0^2014-06-18 00:37:56^^2010-10-09 16:07:03^2010-10-09 16:07:01^
505^^1^1^0^^68783519^个旧移动大楼八楼综合机房(个旧八楼扩展1-12-ET1-61)(个旧七楼扩展1-12-ET1-61)个旧移动大楼七楼综合机房^76174085^1^1^1844^1844^个旧市移动大楼^个旧市移动大楼^53951183^个旧八楼扩展1^56799848^^^53951052^个旧七楼扩展1^56755636^^^^^^^^^^^^0^2014-06-18 00:37:56^^2010-10-09 16:07:11^2010-10-09 16:07:01^
506^^1^1^0^^68783552^个旧移动大楼八楼综合机房(个旧八楼扩展1-12-ET1-63)(个旧七楼扩展1-12-ET1-63)个旧移动大楼七楼综合机房^76173879^1^1^1844^1844^个旧市移动大楼^个旧市移动大楼^53951183^个旧八楼扩展1^56799849^^^53951052^个旧七楼扩展1^56755638^^^^^^^^^^^^0^2014-06-18 00:37:56^^2010-10-09 16:07:24^2010-10-09 16:07:01^
507^^1^1^0^^68783554^个旧移动大楼八楼综合机房(个旧八楼扩展1-15-ET1-02)(个旧七楼扩展1-15-ET1-02)个旧移动大楼七楼综合机房^76173881^1^1^1844^1844^个旧市移动大楼^个旧市移动大楼^53951183^个旧八楼扩展1^56793736^^^53951052^个旧七楼扩展1^56751255^^^^^^^^^^^^0^2014-06-18 00:37:56^^2010-10-09 16:07:30^2010-10-09 16:07:07^
731^^1^1^0^^68783377^楚雄开发区生产楼(881-楚雄-1-PQ1-43)(1405-楚雄州政府-6-PQ1-03)楚雄市政务中心^76173927^1^1^1834^1405352^楚雄市开发区生产楼^楚雄市政务中心^53939836^881-楚雄^56075726^^^53938963^1405-楚雄市州政府^57079328^^^^^^^^^^^^0^2014-06-18 00:37:56^^2010-10-09 15:51:04^2010-10-09 15:51:00^
732^^1^1^0^^68783487^楚雄开发区生产楼(881-楚雄-13-PQ1-01)(1405-楚雄州政府-6-PQ1-05)楚雄市政务中心^76173988^1^1^1834^1405352^楚雄市开发区生产楼^楚雄市政务中心^53939836^881-楚雄^56058340^^^53938963^1405-楚雄市州政府^57079323^^^^^^^^^^^^0^2014-06-18 00:37:56^^2010-10-09 15:51:06^2010-10-09 15:51:00^
733^^1^1^0^^68783489^个旧移动大楼八楼综合机房(个旧八楼扩展1-12-ET1-59)(个旧七楼扩展1-12-ET1-59)个旧移动大楼七楼综合机房^76174069^1^1^1844^1844^个旧市移动大楼^个旧市移动大楼^53951183^个旧八楼扩展1^56807967^^^53951052^个旧七楼扩展1^56753133^^^^^^^^^^^^0^2014-06-18 00:37:56^^2010-10-09 16:07:06^2010-10-09 16:07:01^
734^^1^1^0^^68783551^个旧移动大楼八楼综合机房(个旧八楼扩展1-12-ET1-57)(个旧七楼扩展1-12-ET1-57)个旧移动大楼七楼综合机房^76173878^1^1^1844^1844^个旧市移动大楼^个旧市移动大楼^53951183^个旧八楼扩展1^56807969^^^53951052^个旧七楼扩展1^56754842^^^^^^^^^^^^0^2014-06-18 00:37:56^^2010-10-09 16:07:22^2010-10-09 16:07:01^
735^^1^1^0^^68783553^个旧移动大楼八楼综合机房(个旧八楼扩展1-12-ET1-58)(个旧七楼扩展1-12-ET1-58)个旧移动大楼七楼综合机房^76173880^1^1^1844^1844^个旧市移动大楼^个旧市移动大楼^53951183^个旧八楼扩展1^56807968^^^53951052^个旧七楼扩展1^56753131^^^^^^^^^^^^0^2014-06-18 00:37:56^^2010-10-09 16:07:27^2010-10-09 16:07:01^
736^^1^1^0^^68783520^个旧移动大楼八楼综合机房(个旧八楼扩展1-12-ET1-60)(个旧七楼扩展1-12-ET1-60)个旧移动大楼七楼综合机房^76174086^1^1^1844^1844^个旧市移动大楼^个旧市移动大楼^53951183^个旧八楼扩展1^56799845^^^53951052^个旧七楼扩展1^56755633^^^^^^^^^^^^0^2014-06-18 00:37:56^^2010-10-09 16:07:14^2010-10-09 16:07:01^
738^^1^1^0^^68783725^个旧移动大楼八楼综合机房(个旧八楼扩展1-1-ET1-17)(个旧七楼扩展1-1-ET1-17)个旧移动大楼七楼综合机房^76174188^1^1^1844^1844^个旧市移动大楼^个旧市移动大楼^53951183^个旧八楼扩展1^56749929^^^53951052^个旧七楼扩展1^56754083^^^^^^^^^^^^0^2014-06-18 00:37:56^^2010-10-09 16:35:56^2010-10-09 16:35:32^
740^^1^1^0^^68783728^个旧移动大楼八楼综合机房(个旧八楼扩展1-1-ET1-41)(个旧七楼扩展1-1-ET1-41)个旧移动大楼七楼综合机房^76174103^1^1^1844^1844^个旧市移动大楼^个旧市移动大楼^53951183^个旧八楼扩展1^56759732^^^53951052^个旧七楼扩展1^56756477^^^^^^^^^^^^0^2014-06-18 00:37:56^^2010-10-09 16:38:39^2010-10-09 16:37:55^
741^^1^1^0^^68783727^个旧移动大楼八楼综合机房(个旧八楼扩展1-1-ET1-40)(个旧七楼扩展1-1-ET1-40)个旧移动大楼七楼综合机房^76174335^1^1^1844^1844^个旧市移动大楼^个旧市移动大楼^53951183^个旧八楼扩展1^56751894^^^53951052^个旧七楼扩展1^56756484^^^^^^^^^^^^0^2014-06-18 00:37:56^^2010-10-09 16:38:33^2010-10-09 16:37:54^
742^^1^1^0^^68783789^个旧移动大楼八楼综合机房(个旧八楼扩展1-1-ET1-42)(个旧七楼扩展1-1-ET1-42)个旧移动大楼七楼综合机房^76174118^1^1^1844^1844^个旧市移动大楼^个旧市移动大楼^53951183^个旧八楼扩展1^56759733^^^53951052^个旧七楼扩展1^56756476^^^^^^^^^^^^0^2014-06-18 00:37:56^^2010-10-09 16:38:41^2010-10-09 16:37:59^
744^^1^1^0^^68783791^个旧移动大楼八楼综合机房(个旧八楼扩展1-1-ET1-44)(个旧七楼扩展1-1-ET1-44)个旧移动大楼七楼综合机房^76173377^1^1^1844^1844^个旧市移动大楼^个旧市移动大楼^53951183^个旧八楼扩展1^56759731^^^53951052^个旧七楼扩展1^56755645^^^^^^^^^^^^0^2014-06-18 00:37:56^^2010-10-09 16:38:45^2010-10-09 16:38:05^
745^^1^1^0^^68783792^个旧移动大楼八楼综合机房(个旧八楼扩展1-1-ET1-45)(个旧七楼扩展1-1-ET1-45)个旧移动大楼七楼综合机房^76173378^1^1^1844^1844^个旧市移动大楼^个旧市移动大楼^53951183^个旧八楼扩展1^56752776^^^53951052^个旧七楼扩展1^56756481^^^^^^^^^^^^0^2014-06-18 00:37:56^^2010-10-09 16:38:48^2010-10-09 16:38:18^
746^^1^1^0^^68783853^个旧移动大楼八楼综合机房(个旧八楼扩展1-1-ET1-46)(个旧七楼扩展1-1-ET1-46)个旧移动大楼七楼综合机房^76173379^1^1^1844^1844^个旧市移动大楼^个旧市移动大楼^53951183^个旧八楼扩展1^56759729^^^53951052^个旧七楼扩展1^56756480^^^^^^^^^^^^0^2014-06-18 00:37:56^^2010-10-09 16:38:50^2010-10-09 16:38:31^
747^^1^1^0^^68783854^个旧移动大楼八楼综合机房(个旧八楼扩展1-1-ET1-47)(个旧七楼扩展1-1-ET1-47)个旧移动大楼七楼综合机房^76173380^1^1^1844^1844^个旧市移动大楼^个旧市移动大楼^53951183^个旧八楼扩展1^56752774^^^53951052^个旧七楼扩展1^56756479^^^^^^^^^^^^0^2014-06-18 00:37:56^^2010-10-09 16:38:52^2010-10-09 16:38:33^
748^^1^1^0^^68783855^个旧移动大楼八楼综合机房(个旧八楼扩展1-1-ET1-48)(个旧七楼扩展1-1-ET1-48)个旧移动大楼七楼综合机房^76173381^1^1^1844^1844^个旧市移动大楼^个旧市移动大楼^53951183^个旧八楼扩展1^56752775^^^53951052^个旧七楼扩展1^56756478^^^^^^^^^^^^0^2014-06-18 00:37:56^^2010-10-09 16:38:54^2010-10-09 16:38:35^
749^^1^1^0^^68783856^个旧移动大楼八楼综合机房(个旧八楼扩展1-1-ET1-49)(个旧七楼扩展1-1-ET1-49)个旧移动大楼七楼综合机房^76173382^1^1^1844^1844^个旧市移动大楼^个旧市移动大楼^53951183^个旧八楼扩展1^56752773^^^53951052^个旧七楼扩展1^56755697^^^^^^^^^^^^0^2014-06-18 00:37:56^^2010-10-09 16:38:56^2010-10-09 16:38:37^
750^^1^1^0^^68783649^个旧移动大楼八楼综合机房(个旧八楼扩展1-1-ET1-61)(个旧七楼扩展1-1-ET1-61)个旧移动大楼七楼综合机房^76174144^1^1^1844^1844^个旧市移动大楼^个旧市移动大楼^53951183^个旧八楼扩展1^56788025^^^53951052^个旧七楼扩展1^56788060^^^^^^^^^^^^0^2014-06-18 00:37:56^^2010-10-09 16:39:30^2010-10-09 16:39:04^
508^^1^1^0^^68783378^个旧移动大楼八楼综合机房(个旧八楼扩展1-15-ET1-03)(个旧七楼扩展1-15-ET1-03)个旧移动大楼七楼综合机房^76174219^1^1^1844^1844^个旧市移动大楼^个旧市移动大楼^53951183^个旧八楼扩展1^56793138^^^53951052^个旧七楼扩展1^56751254^^^^^^^^^^^^0^2014-06-18 00:37:56^^2010-10-09 16:07:32^2010-10-09 16:07:09^
509^^1^1^0^^68783379^个旧移动大楼八楼综合机房(个旧八楼扩展1-15-ET1-04)(个旧七楼扩展1-15-ET1-04)个旧移动大楼七楼综合机房^76174220^1^1^1844^1844^个旧市移动大楼^个旧市移动大楼^53951183^个旧八楼扩展1^56760545^^^53951052^个旧七楼扩展1^56753917^^^^^^^^^^^^0^2014-06-18 00:37:56^^2010-10-09 16:07:34^2010-10-09 16:07:12^
510^^1^1^0^^68783380^个旧移动大楼八楼综合机房(个旧八楼扩展1-15-ET1-05)(个旧七楼扩展1-15-ET1-05)个旧移动大楼七楼综合机房^76174221^1^1^1844^1844^个旧市移动大楼^个旧市移动大楼^53951183^个旧八楼扩展1^56750085^^^53951052^个旧七楼扩展1^56753916^^^^^^^^^^^^0^2014-06-18 00:37:56^^2010-10-09 16:07:37^2010-10-09 16:07:15^
512^^1^1^0^^68783442^个旧移动大楼八楼综合机房(个旧八楼扩展1-15-ET1-07)(个旧七楼扩展1-15-ET1-07)个旧移动大楼七楼综合机房^76174269^1^1^1844^1844^个旧市移动大楼^个旧市移动大楼^53951183^个旧八楼扩展1^56760547^^^53951052^个旧七楼扩展1^56754777^^^^^^^^^^^^0^2014-06-18 00:37:56^^2010-10-09 16:07:41^2010-10-09 16:07:20^
513^^1^1^0^^68783443^个旧移动大楼八楼综合机房(个旧八楼扩展1-15-ET1-08)(个旧七楼扩展1-15-ET1-08)个旧移动大楼七楼综合机房^76174270^1^1^1844^1844^个旧市移动大楼^个旧市移动大楼^53951183^个旧八楼扩展1^56761303^^^53951052^个旧七楼扩展1^56753915^^^^^^^^^^^^0^2014-06-18 00:37:56^^2010-10-09 16:07:43^2010-10-09 16:07:22^
514^^1^1^0^^68783444^个旧移动大楼八楼综合机房(个旧八楼扩展1-15-ET1-09)(个旧七楼扩展1-15-ET1-09)个旧移动大楼七楼综合机房^76173991^1^1^1844^1844^个旧市移动大楼^个旧市移动大楼^53951183^个旧八楼扩展1^56761300^^^53951052^个旧七楼扩展1^56753914^^^^^^^^^^^^0^2014-06-18 00:37:56^^2010-10-09 16:07:46^2010-10-09 16:07:25^
515^^1^1^0^^68783445^个旧移动大楼八楼综合机房(个旧八楼扩展1-15-ET1-10)(个旧七楼扩展1-15-ET1-10)个旧移动大楼七楼综合机房^76173992^1^1^1844^1844^个旧市移动大楼^个旧市移动大楼^53951183^个旧八楼扩展1^56759744^^^53951052^个旧七楼扩展1^56787294^^^^^^^^^^^^0^2014-06-18 00:37:56^^2010-10-09 16:07:48^2010-10-09 16:07:27^
516^^1^1^0^^68783507^个旧移动大楼八楼综合机房(个旧八楼扩展1-15-ET1-11)(个旧七楼扩展1-15-ET1-11)个旧移动大楼七楼综合机房^76174070^1^1^1844^1844^个旧市移动大楼^个旧市移动大楼^53951183^个旧八楼扩展1^56755368^^^53951052^个旧七楼扩展1^56788641^^^^^^^^^^^^0^2014-06-18 00:37:56^^2010-10-09 16:07:59^2010-10-09 16:07:30^
517^^1^1^0^^68783508^个旧移动大楼八楼综合机房(个旧八楼扩展1-15-ET1-12)(个旧七楼扩展1-15-ET1-12)个旧移动大楼七楼综合机房^76174073^1^1^1844^1844^个旧市移动大楼^个旧市移动大楼^53951183^个旧八楼扩展1^56756177^^^53951052^个旧七楼扩展1^56788643^^^^^^^^^^^^0^2014-06-18 00:37:56^^2010-10-09 16:08:01^2010-10-09 16:07:33^
518^^1^1^0^^68783572^个旧移动大楼八楼综合机房(个旧八楼扩展1-15-ET1-13)(个旧七楼扩展1-15-ET1-13)个旧移动大楼七楼综合机房^76173861^1^1^1844^1844^个旧市移动大楼^个旧市移动大楼^53951183^个旧八楼扩展1^56756179^^^53951052^个旧七楼扩展1^56788638^^^^^^^^^^^^0^2014-06-18 00:37:56^^2010-10-09 16:08:09^2010-10-09 16:07:35^
519^^1^1^0^^68783573^个旧移动大楼八楼综合机房(个旧八楼扩展1-15-ET1-14)(个旧七楼扩展1-15-ET1-14)个旧移动大楼七楼综合机房^76173862^1^1^1844^1844^个旧市移动大楼^个旧市移动大楼^53951183^个旧八楼扩展1^56756181^^^53951052^个旧七楼扩展1^56788640^^^^^^^^^^^^0^2014-06-18 00:37:56^^2010-10-09 16:08:11^2010-10-09 16:07:37^
520^^1^1^0^^68783574^个旧移动大楼八楼综合机房(个旧八楼扩展1-15-ET1-15)(个旧七楼扩展1-15-ET1-15)个旧移动大楼七楼综合机房^76173863^1^1^1844^1844^个旧市移动大楼^个旧市移动大楼^53951183^个旧八楼扩展1^56758923^^^53951052^个旧七楼扩展1^56758091^^^^^^^^^^^^0^2014-06-18 00:37:56^^2010-10-09 16:08:13^2010-10-09 16:07:40^
521^^1^1^0^^68783575^个旧移动大楼八楼综合机房(个旧八楼扩展1-15-ET1-16)(个旧七楼扩展1-15-ET1-16)个旧移动大楼七楼综合机房^76173864^1^1^1844^1844^个旧市移动大楼^个旧市移动大楼^53951183^个旧八楼扩展1^56758921^^^53951052^个旧七楼扩展1^56758093^^^^^^^^^^^^0^2014-06-18 00:37:56^^2010-10-09 16:08:15^2010-10-09 16:07:42^
522^^1^1^0^^68783369^个旧移动大楼八楼综合机房(个旧八楼扩展1-15-ET1-17)(个旧七楼扩展1-15-ET1-17)个旧移动大楼七楼综合机房^76173865^1^1^1844^1844^个旧市移动大楼^个旧市移动大楼^53951183^个旧八楼扩展1^56758919^^^53951052^个旧七楼扩展1^56757224^^^^^^^^^^^^0^2014-06-18 00:37:56^^2010-10-09 16:08:17^2010-10-09 16:07:44^
523^^1^1^0^^68783382^个旧移动大楼八楼综合机房(个旧八楼扩展1-15-ET1-18)(个旧七楼扩展1-15-ET1-18)个旧移动大楼七楼综合机房^76173936^1^1^1844^1844^个旧市移动大楼^个旧市移动大楼^53951183^个旧八楼扩展1^56761313^^^53951052^个旧七楼扩展1^56758089^^^^^^^^^^^^0^2014-06-18 00:37:56^^2010-10-09 16:08:20^2010-10-09 16:07:46^
524^^1^1^0^^68783384^个旧移动大楼八楼综合机房(个旧八楼扩展1-15-ET1-19)(个旧七楼扩展1-15-ET1-19)个旧移动大楼七楼综合机房^76173940^1^1^1844^1844^个旧市移动大楼^个旧市移动大楼^53951183^个旧八楼扩展1^56793744^^^53951052^个旧七楼扩展1^56757219^^^^^^^^^^^^0^2014-06-18 00:37:56^^2010-10-09 16:08:27^2010-10-09 16:07:48^
526^^1^1^0^^68783509^个旧移动大楼八楼综合机房(个旧八楼扩展1-15-ET1-21)(个旧七楼扩展1-15-ET1-21)个旧移动大楼七楼综合机房^76174074^1^1^1844^1844^个旧市移动大楼^个旧市移动大楼^53951183^个旧八楼扩展1^56793749^^^53951052^个旧七楼扩展1^56750557^^^^^^^^^^^^0^2014-06-18 00:37:56^^2010-10-09 16:08:03^2010-10-09 16:08:02^
527^^1^1^0^^68783510^个旧移动大楼八楼综合机房(个旧八楼扩展1-15-ET1-22)(个旧七楼扩展1-15-ET1-22)个旧移动大楼七楼综合机房^76173860^1^1^1844^1844^个旧市移动大楼^个旧市移动大楼^53951183^个旧八楼扩展1^56794357^^^53951052^个旧七楼扩展1^56749615^^^^^^^^^^^^0^2014-06-18 00:37:56^^2010-10-09 16:08:06^2010-10-09 16:08:04^
528^^1^1^0^^68783446^个旧移动大楼八楼综合机房(个旧八楼扩展1-15-ET1-23)(个旧七楼扩展1-15-ET1-23)个旧移动大楼七楼综合机房^76173999^1^1^1844^1844^个旧市移动大楼^个旧市移动大楼^53951183^个旧八楼扩展1^56758928^^^53951052^个旧七楼扩展1^56750550^^^^^^^^^^^^0^2014-06-18 00:37:56^^2010-10-09 16:09:59^2010-10-09 16:09:54^
529^^1^1^0^^68783448^个旧移动大楼八楼综合机房(个旧八楼扩展1-15-ET1-29)(个旧七楼扩展1-15-ET1-29)个旧移动大楼七楼综合机房^76174015^1^1^1844^1844^个旧市移动大楼^个旧市移动大楼^53951183^个旧八楼扩展1^56793134^^^53951052^个旧七楼扩展1^56749672^^^^^^^^^^^^0^2014-06-18 00:37:56^^2010-10-09 16:10:04^2010-10-09 16:09:54^
531^^1^1^0^^68783433^个旧移动大楼八楼综合机房(个旧八楼扩展1-15-ET1-25)(个旧七楼扩展1-15-ET1-25)个旧移动大楼七楼综合机房^76173941^1^1^1844^1844^个旧市移动大楼^个旧市移动大楼^53951183^个旧八楼扩展1^56794355^^^53951052^个旧七楼扩展1^56750552^^^^^^^^^^^^0^2014-06-18 00:37:56^^2010-10-09 16:09:56^2010-10-09 16:09:54^
532^^1^1^0^^68783497^个旧移动大楼八楼综合机房(个旧八楼扩展1-15-ET1-27)(个旧七楼扩展1-15-ET1-27)个旧移动大楼七楼综合机房^76174016^1^1^1844^1844^个旧市移动大楼^个旧市移动大楼^53951183^个旧八楼扩展1^56793132^^^53951052^个旧七楼扩展1^56749666^^^^^^^^^^^^0^2014-06-18 00:37:56^^2010-10-09 16:10:06^2010-10-09 16:09:54^
533^^1^1^0^^68783512^个旧移动大楼八楼综合机房(个旧八楼扩展1-15-ET1-32)(个旧七楼扩展1-15-ET1-32)个旧移动大楼七楼综合机房^76173786^1^1^1844^1844^个旧市移动大楼^个旧市移动大楼^53951183^个旧八楼扩展1^56750087^^^53951052^个旧七楼扩展1^56755580^^^^^^^^^^^^0^2014-06-18 00:37:56^^2010-10-09 16:10:14^2010-10-09 16:09:54^
534^^1^1^0^^68783447^个旧移动大楼八楼综合机房(个旧八楼扩展1-15-ET1-26)(个旧七楼扩展1-15-ET1-26)个旧移动大楼七楼综合机房^76174014^1^1^1844^1844^个旧市移动大楼^个旧市移动大楼^53951183^个旧八楼扩展1^56793133^^^53951052^个旧七楼扩展1^56749663^^^^^^^^^^^^0^2014-06-18 00:37:56^^2010-10-09 16:10:01^2010-10-09 16:09:54^
535^^1^1^0^^68783511^个旧移动大楼八楼综合机房(个旧八楼扩展1-15-ET1-31)(个旧七楼扩展1-15-ET1-31)个旧移动大楼七楼综合机房^76174018^1^1^1844^1844^个旧市移动大楼^个旧市移动大楼^53951183^个旧八楼扩展1^56793742^^^53951052^个旧七楼扩展1^56755582^^^^^^^^^^^^0^2014-06-18 00:37:56^^2010-10-09 16:10:12^2010-10-09 16:09:54^
536^^1^1^0^^68783576^个旧移动大楼八楼综合机房(个旧八楼扩展1-15-ET1-28)(个旧七楼扩展1-15-ET1-28)个旧移动大楼七楼综合机房^76173788^1^1^1844^1844^个旧市移动大楼^个旧市移动大楼^53951183^个旧八楼扩展1^56793135^^^53951052^个旧七楼扩展1^56749669^^^^^^^^^^^^0^2014-06-18 00:37:56^^2010-10-09 16:10:20^2010-10-09 16:09:54^
537^^1^1^0^^68783562^个旧移动大楼八楼综合机房(个旧八楼扩展1-15-ET1-30)(个旧七楼扩展1-15-ET1-30)个旧移动大楼七楼综合机房^76173787^1^1^1844^1844^个旧市移动大楼^个旧市移动大楼^53951183^个旧八楼扩展1^56793740^^^53951052^个旧七楼扩展1^56757215^^^^^^^^^^^^0^2014-06-18 00:37:56^^2010-10-09 16:10:17^2010-10-09 16:09:54^
538^^1^1^0^^68783577^个旧移动大楼八楼综合机房(个旧八楼扩展1-15-ET1-33)(个旧七楼扩展1-15-ET1-33)个旧移动大楼七楼综合机房^76173789^1^1^1844^1844^个旧市移动大楼^个旧市移动大楼^53951183^个旧八楼扩展1^56750088^^^53951052^个旧七楼扩展1^56755586^^^^^^^^^^^^0^2014-06-18 00:37:56^^2010-10-09 16:10:22^2010-10-09 16:10:00^
539^^1^1^0^^68783578^个旧移动大楼八楼综合机房(个旧八楼扩展1-15-ET1-34)(个旧七楼扩展1-15-ET1-34)个旧移动大楼七楼综合机房^76173790^1^1^1844^1844^个旧市移动大楼^个旧市移动大楼^53951183^个旧八楼扩展1^56750089^^^53951052^个旧七楼扩展1^56755584^^^^^^^^^^^^0^2014-06-18 00:37:56^^2010-10-09 16:10:25^2010-10-09 16:10:02^
540^^1^1^0^^68783373^个旧移动大楼八楼综合机房(个旧八楼扩展1-15-ET1-35)(个旧七楼扩展1-15-ET1-35)个旧移动大楼七楼综合机房^76173791^1^1^1844^1844^个旧市移动大楼^个旧市移动大楼^53951183^个旧八楼扩展1^56750090^^^53951052^个旧七楼扩展1^56756418^^^^^^^^^^^^0^2014-06-18 00:37:56^^2010-10-09 16:10:27^2010-10-09 16:10:05^
541^^1^1^0^^68783386^个旧移动大楼八楼综合机房(个旧八楼扩展1-15-ET1-36)(个旧七楼扩展1-15-ET1-36)个旧移动大楼七楼综合机房^76173866^1^1^1844^1844^个旧市移动大楼^个旧市移动大楼^53951183^个旧八楼扩展1^56750091^^^53951052^个旧七楼扩展1^56756417^^^^^^^^^^^^0^2014-06-18 00:37:56^^2010-10-09 16:10:29^2010-10-09 16:10:07^
542^^1^1^0^^68783387^个旧移动大楼八楼综合机房(个旧八楼扩展1-15-ET1-37)(个旧七楼扩展1-15-ET1-37)个旧移动大楼七楼综合机房^76173867^1^1^1844^1844^个旧市移动大楼^个旧市移动大楼^53951183^个旧八楼扩展1^56758908^^^53951052^个旧七楼扩展1^56756370^^^^^^^^^^^^0^2014-06-18 00:37:56^^2010-10-09 16:10:31^2010-10-09 16:10:10^
543^^1^1^0^^68783388^个旧移动大楼八楼综合机房(个旧八楼扩展1-15-ET1-38)(个旧七楼扩展1-15-ET1-38)个旧移动大楼七楼综合机房^76173868^1^1^1844^1844^个旧市移动大楼^个旧市移动大楼^53951183^个旧八楼扩展1^56758909^^^53951052^个旧七楼扩展1^56756368^^^^^^^^^^^^0^2014-06-18 00:37:56^^2010-10-09 16:10:33^2010-10-09 16:10:13^
544^^1^1^0^^68783437^个旧移动大楼八楼综合机房(个旧八楼扩展1-15-ET1-39)(个旧七楼扩展1-15-ET1-39)个旧移动大楼七楼综合机房^76173869^1^1^1844^1844^个旧市移动大楼^个旧市移动大楼^53951183^个旧八楼扩展1^56758907^^^53951052^个旧七楼扩展1^56756372^^^^^^^^^^^^0^2014-06-18 00:37:56^^2010-10-09 16:10:36^2010-10-09 16:10:15^
